
1.0,0.5,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.4,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,1.0,0.0,1.0,1.0,0.4,0.0,1.0

1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5
0.75,0.875,0.0,0.3333333333333333,1.0,0.25,1.0,0.0,0.6666666666666666,0.5,0.0,1.0,1.0,1.0,1.0,0.625,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.75,1.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5
0.0,1.0,1.0

0.75,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,0.3333333333333333,0.8,1.0,0.5,1.0,0.75,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.25,1.0,1.0,1.0,0.0,1.0,0.8,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5,0.8,0.5,1.0,1.0,1.0,0.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.8,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
0.75,0.0
1.0,0.6666666666666666,0.5,1.0,1.0,1.0,0.75,1.0,0.625,1.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.8,1.0,1.0,1.0,0.75,1.0,1.0,0.25,0.5,1.0,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.25,0.75,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.25,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5

0.5,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,1.0,0.0,0.5,0.25,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,0.8,1.0,0.8,1.0,1.0,0.6666666666666666,0.6,1.0,0.0,0.0,1.0,0.6,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0



1.0
1.0

1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.375,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25
0.0,0.5,0.6666666666666666,0.0,1.0,0.375,0.5,0.5,1.0,1.0,0.3333333333333333,0.8,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,0.4,0.6666666666666666,0.625,0.5,0.5,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,0.6,0.5,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
